lot_id,minutes_before_deadline,published_on_friday,acceptance_days,ip_collision,winner_win_rate,director_overlap,price_reduction_pct,min_bid_gap_pct,price_vs_market_pct,unique_spec_score,tz_change_hours_before,participants_count,supplier_age_days,revenue_vs_contract,address_change_days,amendment_count,subcontract_affiliation,historical_win_rate,is_corrupt,initial_price
LOT-00964,26,1,1,1,0.9816657940712171,1,0.00551811398072255,0.0020989978122281983,0.3069960523437232,0.7167631254350225,13,3,557,1.9626068041435352,136,6,1,0.7842018304885825,1,56415163.93431951
LOT-00193,1125,1,21,0,0.025334418599643894,0,0.08919659886452476,0.13965173813295334,-0.0962919361042198,0.34733290874340805,0,14,3136,11.10334406180239,2999,2,0,0.1798543721326737,0,48685506.72115578
LOT-00334,1701,0,26,0,0.217484934099337,0,0.33089510592108967,0.08680264409777469,0.1480465989820545,0.27398686051332116,0,7,3334,3.272918081930099,2555,1,0,0.0538692991516354,0,26715810.329674575
LOT-00004,784,0,24,0,0.06536099750477135,1,0.2605460940375654,0.10886119651976675,-0.019015651964716607,0.3701564718484871,0,6,3021,17.09276052351148,409,0,0,0.2915137402313643,0,33673671.13169582
LOT-00205,4504,0,12,1,0.02727058764177035,0,0.07186423864371651,0.11199860298128181,0.02477937313112652,0.21481438101356348,0,12,2177,17.842839669041673,2897,1,0,0.1582393473988198,0,27732928.896138344
LOT-00515,407,0,21,0,0.0746220685235318,0,0.3417199650677424,0.0943331985154199,-0.010923248096192814,0.21416688811915155,110,14,2498,13.696267366091563,1306,0,0,0.2382314026872981,0,27411788.084130153
LOT-00800,3680,0,29,0,0.23447694241841646,1,0.2697856813065813,0.11371449976668573,0.10095088446567213,0.3842615950154433,0,6,1152,8.528548015127388,2738,0,0,0.1474145167599695,0,9774907.353290007
LOT-00307,3384,0,24,0,0.19987366060596715,1,0.34891506789537985,0.05100306707322769,0.18997224195860393,0.00656731437755429,0,6,3131,16.073902840455784,355,1,0,0.11350345270433357,0,1755547.9714802017
LOT-00110,1124,0,28,0,0.245969282883565,0,0.15384792049628804,0.05583446461336655,-0.027800111757036408,0.02691636115579814,0,6,4022,12.559020589533723,379,0,0,0.1706796052432719,0,12751845.905936891
LOT-00431,322,1,27,0,0.004792551366050991,0,0.0817655943853624,0.06203781763144435,0.03763277952394528,0.026406513625269225,0,4,724,2.7456284678057647,1075,1,0,0.2802635392521376,0,12004202.817247132
LOT-00078,2296,0,11,1,0.37609037973652715,1,0.05157535949168538,0.030299350265193765,-0.06664394190272847,0.11524063121569222,0,10,756,5.91113081400672,2797,2,1,0.06884214530331914,0,22705772.962121207
LOT-00085,3238,0,21,0,0.22956871133355827,0,0.09603144901781244,0.07848993393292322,0.019410213785735,0.25982429468241264,0,12,577,15.109984900369412,2224,2,1,0.324062751743956,0,2103073.5369935157
LOT-00287,2098,0,11,1,0.10322110626954317,0,0.26306477062365446,0.08050155335047068,0.017623075507625346,0.2798458484329713,0,7,4078,10.518874552547084,447,1,0,0.15543224620517807,0,34381659.75286604
LOT-00083,1678,0,17,0,0.0320275644299981,0,0.17918214560103407,0.1493627614297298,-0.008051243172774253,0.24104865109223994,0,14,4001,8.003619199781854,353,2,0,0.2344554446596293,0,21512733.23526149
LOT-00992,812,0,9,0,0.6855338917089041,0,0.013040686307758604,0.0026738257937743305,0.5375771613744957,0.8634089874186142,12,1,422,1.8087920841938476,83,8,0,0.5054813382886331,1,17525902.88665641
LOT-00790,602,0,16,1,0.30193625253828266,0,0.22466845914804545,0.030249052346479285,0.1434731305677009,0.21957460026505382,0,5,4889,13.671144630794243,591,1,0,0.14356765877940872,0,29032362.349401176
LOT-00895,570,1,29,0,0.3340346414143586,1,0.24235307141726803,0.04362428261392179,0.015119202912148327,0.09946196889983097,115,15,574,6.414426862311405,2275,1,0,0.06942797849464362,0,33102242.34064228
LOT-00399,3006,0,29,0,0.10920525564529977,0,0.33722515210968973,0.06137951243602566,0.0024889414249894687,0.183919736620762,0,6,1460,13.459200900508232,188,2,1,0.05128377430463952,0,30717042.818580583
LOT-00324,2691,0,16,0,0.3157070823312028,0,0.30257236111566876,0.07788331947878689,0.045272933777948415,0.38828961935086936,0,13,3257,6.761067624648218,861,2,0,0.26354365170445293,0,34994747.24563381
LOT-00520,2425,0,26,0,0.24291826004697634,1,0.31485720004027573,0.07508585182966941,-0.04008376769615257,0.14116620234835292,64,14,1735,17.95481919217527,2274,1,1,0.13804206387076248,0,24647673.580474015
LOT-00917,1,1,3,0,0.9058721229081845,0,0.012055348101189894,0.04022607055614838,0.3401359172002084,0.9008554324220834,8,3,306,0.9765002745684761,146,7,0,0.8049969335230305,1,11265951.656815302
LOT-00923,7,1,3,0,0.9319284051535691,0,0.017327091393238604,0.010676067905737177,0.3505903231015731,0.8212833112090809,6,2,30,0.35904079729436944,27,5,0,0.9773833642286777,1,34386351.844843194
LOT-00006,1098,0,27,0,0.3168317457451857,1,0.07727282365213817,0.026125128805215496,0.07892270921959216,0.15390692466980005,200,5,4699,6.1511612196635435,2446,0,0,0.25451311070797245,0,25721551.536984995
LOT-00732,3632,0,23,1,0.01679136907925858,0,0.2579644420661409,0.030626641415414498,0.07263937742421145,0.10188686530144589,0,15,2222,14.154197760898096,1551,1,0,0.14764618962672657,0,10687733.01558146
LOT-00466,938,0,9,0,0.37794677941093924,0,0.171954435342353,0.060655798613145406,0.07259500933605029,0.03383404834094481,121,4,452,19.300077129493197,1916,2,0,0.19389678425596324,0,47399005.10110143
LOT-00098,4794,0,28,0,0.21019086056001415,0,0.26173256964552954,0.0874288175028147,0.18700564765896446,0.18386541280783464,0,14,4840,8.054309289929037,2968,2,0,0.23302297402362548,0,36506403.89757546
LOT-00267,3723,0,27,1,0.366844848269367,0,0.31959295091883566,0.13824315300273018,-0.07965578759311073,0.21318461879671086,0,7,2966,17.031166432599015,776,2,0,0.27963050377075543,0,34582338.42927404
LOT-00358,3832,0,7,0,0.08003012725203118,0,0.24241183916090242,0.043886150881054437,-0.0058834592048614825,0.032892820569360826,0,3,4595,14.7009329120725,2839,0,1,0.2877926884727587,0,38217784.53945287
LOT-00869,4517,1,30,0,0.08569487777449934,0,0.2500161571079625,0.09746645212848806,-0.0585173899391773,0.380494387621618,0,3,1435,4.260932184900714,2945,0,0,0.28797008849153055,0,16889931.475380234
LOT-00799,2516,0,14,1,0.3423400628971878,0,0.3371462394702627,0.03392548979341499,0.08825580067270256,0.39098069825270115,0,3,525,7.556468521931191,2448,1,0,0.05043815556396375,0,3616904.814349225
LOT-00381,2593,1,23,0,0.293020757646837,0,0.3232957311607266,0.04041423115644906,-0.05371128027045808,0.14549476306023454,0,4,2018,9.623506526934193,1882,0,0,0.3004440109636155,0,43608038.97057934
LOT-00632,730,0,14,0,0.08257170386406774,0,0.1951995273615426,0.06938340769596575,-0.016505335401055463,0.3112057439349944,0,11,3285,10.72761953620204,2512,2,0,0.30199314075616723,0,24361597.956580475
LOT-00382,3250,1,18,0,0.06064448581101374,1,0.20150681846870883,0.031080402020976176,0.13616472235660707,0.05519773304989539,157,10,3718,18.11420726393857,2294,2,0,0.3331220769057339,0,17395343.454141434
LOT-00491,2214,1,20,1,0.19884091776236068,1,0.2906422785163602,0.10501404888785361,0.05974232972311799,0.3285616792145804,0,13,3820,11.248499990930513,1078,2,0,0.12055792069817207,0,17006524.680867437
LOT-00119,2267,0,15,0,0.03160769752577415,1,0.12229064969405246,0.10057150951355158,0.037699323665355555,0.09728315767715282,0,4,1025,13.594110811844333,2841,0,0,0.17158348943128587,0,26457077.36067791
LOT-00901,737,0,6,1,0.6676466893986452,1,0.016955818086158696,0.003132950491328975,0.7735924648680779,0.5183660072749409,0,2,434,1.6386568961315375,178,6,1,0.5089437885996961,1,44301450.05965457
LOT-00251,3374,0,23,0,0.30629363820394223,0,0.06900252697979525,0.14573121041107434,0.08391177270515804,0.12904001596511758,0,6,1153,11.179209975074857,453,0,0,0.1035916400108325,0,16374357.668233486
LOT-00524,2665,0,17,0,0.16013773703505754,0,0.07853594533320564,0.12432672667473743,0.04814558017027523,0.018829108456753164,124,3,4406,17.20043778687937,677,1,0,0.05878645455244413,0,3937978.6756613916
LOT-00010,4737,0,25,0,0.002876335594037416,0,0.1174092011094672,0.0639511230791692,-0.03131746485665368,0.3621680052024512,0,10,4576,5.903085735826411,2920,1,0,0.2117701794184264,0,6489707.695479153
LOT-00197,3109,0,24,1,0.14955614418416038,0,0.24767307614180545,0.020285603213134593,-0.08626656704348973,0.06566214708215634,83,4,1241,6.204352258151454,982,0,0,0.32906487774594356,0,5323132.605003844
LOT-00604,1832,0,16,0,0.27902326416849593,0,0.30058257919902787,0.05546392511475022,-0.07227638254340218,0.14206124120562125,0,8,4649,9.818953177673752,2764,2,0,0.06101932812407266,0,20992147.26451813
LOT-00082,2919,0,10,0,0.17478055324997457,1,0.157092252810609,0.12150940370719526,0.1229923116558864,0.35785499798202136,0,13,1895,10.679759690934919,2217,1,0,0.29034442622053214,0,9959619.82132859
LOT-00784,2412,0,10,0,0.13501193559598637,1,0.050998465613094394,0.051141684342754595,0.05323387933246235,0.19249674876927847,0,4,3283,16.09650050999639,1626,0,1,0.29198056948773593,0,42724999.1699054
LOT-00588,403,1,14,0,0.14792865060808155,0,0.08249128859997618,0.04912791181448349,0.09284556950020006,0.13297418994835392,0,15,4959,4.631230684683572,2186,2,0,0.07516663329600667,0,27555780.052182432
LOT-00798,2120,1,19,0,0.39459724708949134,0,0.32144196212326004,0.02222895057149988,-0.0670526804007386,0.2884970676029744,0,10,1174,6.528524037056003,2876,2,0,0.2739208789252819,0,11418000.05128532
LOT-00240,2078,0,30,0,0.1772641707255861,0,0.3294768740657076,0.07068000704212625,-0.06061686681194084,0.33540711155714986,0,5,3288,17.41682312214776,1512,1,1,0.34249446363202835,0,4673407.6992736515
LOT-00291,2694,1,29,0,0.396115702656768,0,0.13992060028823405,0.12326506576475914,0.08344722685163092,0.2041695517426652,0,13,876,8.330623531117293,2428,0,0,0.2610062373281201,0,43932554.9540787
LOT-00212,4696,1,27,1,0.029257828863420078,0,0.3056753383302427,0.13068040391531166,-0.024793715555513518,0.0789670369791664,196,13,3075,8.107059641718715,2929,2,0,0.08001351718262686,0,40083172.6534738
LOT-00718,2874,1,18,0,0.1261074925416837,1,0.055086865553069735,0.026815052872940157,0.06503813570469302,0.2515561355181325,130,5,1823,7.542293610736861,321,2,0,0.14720424838129478,0,16478784.164989183
LOT-00360,3485,1,26,0,0.05970048036891598,0,0.2603783462610041,0.04193827432745535,-0.04896313485374265,0.22689715956851997,51,10,4081,16.804262861324737,2204,0,0,0.2640691135894031,0,10314177.032249168
LOT-00450,2987,0,30,0,0.22913560380857298,0,0.1372929507963665,0.03447972790590021,0.15599909271308546,0.3816274475461099,0,6,2911,2.6448713274009954,2373,0,1,0.34395484944514587,0,13325150.454242924
LOT-00228,1489,0,15,0,0.1412510653426112,1,0.12177698758621316,0.020037345341101045,0.02163529005515613,0.08012415324968902,0,13,1103,11.667464090609064,2470,2,0,0.15424252665777724,0,2285026.090645265
LOT-00951,3,1,2,0,0.3850066273968464,0,0.00016099888354036197,0.0018974147108608336,0.42755193609747244,0.6595375787948459,0,1,77,0.30010834391443064,15,7,0,0.376431350075685,1,36746556.39505918
LOT-00947,221,0,5,1,0.7832302451466242,1,0.0060812490840049605,0.015042260270621681,0.10942981737469182,0.3858051849258191,0,3,226,1.4077787424168706,102,3,1,0.6288034604274065,1,25542021.03714867
LOT-00797,2488,0,20,0,0.18929358656911616,0,0.3143919772368891,0.03829072197413445,0.07594533515221413,0.13913719148396161,105,6,2010,14.23597173006225,1308,1,1,0.13089184796912584,0,20963515.14358532
LOT-00502,1256,1,18,1,0.3379342574615237,0,0.30710028771985354,0.13922821513173,0.01210492868011566,0.27288035873530575,177,7,2518,17.732059521208882,2975,0,0,0.2723127680806606,0,20346491.10769588
LOT-00465,3232,0,28,1,0.16729749949808942,1,0.2706267124430162,0.026872401307503978,-0.04506864226096868,0.3944985102236313,0,5,2624,19.12340196157734,2312,2,0,0.1415562293729974,0,19250632.89772166
LOT-00363,572,0,15,1,0.24786315077822707,0,0.12045243189692291,0.13806944985731853,0.19325716211206498,0.2685048084583915,0,3,1834,6.315395564902797,2243,1,0,0.31336902559120544,0,16976695.758012667
LOT-00469,4859,1,13,0,0.37164360264870955,0,0.1139197833886019,0.11594334387818678,0.18062431543258647,0.3569975632958075,0,10,3279,1.608985426927428,2065,1,0,0.1561678233157785,0,15030479.454287615
LOT-00936,9,1,3,1,0.9489931307464262,1,0.01619323975297629,0.036145832266397386,0.36317696833054725,0.5296009981191384,0,1,109,0.4932420648482707,11,8,1,0.7172142273992399,1,48925668.23760878
LOT-00429,4483,0,19,0,0.17759467378978508,0,0.1826174431221389,0.026208282923289743,-0.08540059155432204,0.15095821251605224,0,13,3434,18.311993114002018,999,0,0,0.1765048191575948,0,26848790.844531666
LOT-00008,204,0,22,0,0.04474709012835803,0,0.3360499242960508,0.13991643048037572,0.16361656334695532,0.3326662117444718,0,15,839,5.956124460273813,2503,0,0,0.2695722784533883,0,8496677.269781092
LOT-00156,2772,1,10,1,0.1433149783749423,0,0.08169732503080736,0.07844367720624182,0.035575123075338555,0.1853386380225656,0,12,1656,16.440542736590018,1426,2,0,0.11450623684210645,0,5894155.269062682
LOT-00542,1351,0,14,1,0.20488271824452622,0,0.28003091086652565,0.031495768340388974,0.08626692267493058,0.35996496547929824,0,11,3581,3.8298130516292845,2924,0,1,0.292244307912131,0,1807894.9555444804
LOT-00441,3664,0,20,0,0.27673471958106627,1,0.07410449501545063,0.1382933891903387,0.07582393133933588,0.29357337478282747,0,12,3186,16.563218400926882,1281,2,0,0.3290050597823193,0,48720206.73080745
LOT-00483,2491,0,15,0,0.2149554778853583,0,0.0531224574683572,0.06621280996878703,0.11678065824308201,0.2752461564003854,0,3,3987,5.581822194150581,1280,0,1,0.09669244314593652,0,31484787.57879247
LOT-00423,3627,1,30,0,0.15559715913264976,0,0.3468785370381413,0.03678789697392949,-0.06102031498301983,0.08227080199050062,158,9,1665,12.66862480073564,1451,2,0,0.20074250634783214,0,19859711.015770245
LOT-00779,4548,1,23,1,0.24498551466041274,0,0.2709636391938905,0.08564754818043101,0.03048129849816522,0.3799267760851117,58,13,4847,6.868575792518678,2049,0,0,0.14978162203263096,0,33103949.233590193
LOT-00950,298,0,9,1,0.9544834143422007,1,0.019922318380919395,0.001533783807644738,0.649444638800547,0.6946201812474985,0,3,87,0.11435783655900775,13,6,1,0.7833905082254915,1,90066668.97204079
LOT-00335,1535,0,13,0,0.20135315722558944,0,0.28364235345624167,0.07355928558290527,0.13853202141163515,0.2234620857638966,0,11,3783,10.019090134252432,492,0,0,0.3270229258031682,0,14430179.122568682
LOT-00577,3917,0,10,0,0.17776202526354715,1,0.18344740313491348,0.03640323138263013,0.04797666504172207,0.03474553187043292,0,12,1319,19.416132122604857,503,2,0,0.2682084770672403,0,21611876.77263041
LOT-00935,537,0,5,1,0.5990126129392145,1,0.002184146043815445,0.00021809796779856727,0.4813636579640685,0.6788017088679684,0,2,631,0.8638881339503721,175,4,1,0.3598828711595762,1,89161315.08864403
LOT-00568,409,0,26,0,0.3232136854919963,0,0.13726178988138252,0.03950822292673174,0.18198195073351722,0.15153587708093752,0,5,1594,8.550158769699326,2839,0,0,0.3375875501383495,0,18730944.71699166
LOT-00595,3337,0,25,1,0.24191008292805402,1,0.20669534039642745,0.1038279166786899,-0.03720798678375917,0.0010683142643121092,0,4,1113,18.696621621862395,2698,0,0,0.09944551618873473,0,6771852.347595853
LOT-00531,1647,0,23,1,0.1974464908797099,1,0.10817948794515256,0.04462845237813869,-0.06724463176467899,0.019948579807117152,0,14,2163,3.630976263307397,326,2,0,0.1216301397960947,0,46436987.96568903
LOT-00582,3575,0,7,0,0.10716954620923819,0,0.30203624845606375,0.13232119957799218,0.16694318395328903,0.3131311577826912,0,15,2508,13.987297370105532,1864,1,1,0.17755978420081625,0,44167486.685850225
LOT-00708,3723,0,28,0,0.004799577525757704,0,0.06812119324470768,0.11823451613114369,-0.004480585631418343,0.3085544434676569,0,8,2514,14.952255141250161,1486,1,0,0.2726577940828324,0,45183326.43642464
LOT-00449,1208,0,24,0,0.03617670177084342,0,0.2657524949110192,0.10657124856054262,0.1615821821029623,0.3727119820593956,0,15,3453,18.33809182623543,1743,2,1,0.29253424458213323,0,14377713.41509084
LOT-00454,4689,1,10,0,0.12936743424018166,0,0.3269191358873818,0.11114412718499293,0.15494291618744008,0.2838350126268685,0,7,1491,9.674849200063772,2156,1,0,0.11292990345836385,0,14477022.111197019
LOT-00229,3509,0,15,0,0.16285385044288067,0,0.33891714184252586,0.07911867112564146,0.06758921386089767,0.20126766650155728,0,7,4569,19.19912296732759,2383,2,0,0.25825755844139003,0,11701627.891622396
LOT-00353,2771,0,9,0,0.3587092976672478,0,0.06659818185772894,0.13654571183704467,0.019068515173708195,0.3359241894609763,0,10,1281,12.063007519303913,2229,0,0,0.19893533040113343,0,39220570.377897345
LOT-00729,215,0,25,0,0.22357775852723846,1,0.10642094441090186,0.10965777604459663,0.1375891318131705,0.28622772946493796,0,7,3347,3.1356959943764497,1684,1,1,0.21337722278511834,0,48177885.61555432
LOT-00213,2889,0,29,1,0.060957984821653356,0,0.10804957073432044,0.08316195993560535,0.1423099293924864,0.38346356877180154,0,12,2930,6.054240063091457,1087,2,1,0.13300395050669472,0,3955539.793192373
LOT-00080,333,0,9,0,0.09645036975425786,0,0.16606439645820725,0.06852931032310823,0.13145041223295775,0.2940747939249245,0,10,728,8.017532353112506,1566,2,0,0.2991150970290808,0,2654954.0457554436
LOT-00149,1178,0,29,0,0.28059984448954645,0,0.2725080527172663,0.11628556343044318,0.0489238797568147,0.13868205107154058,0,3,1732,8.37958447149557,1280,2,0,0.28142908714688736,0,15809858.161739547
LOT-00303,1657,1,9,0,0.3917687920587847,0,0.12747158174724657,0.12566411230270885,0.0830905654861803,0.07137686802590837,0,8,1543,11.501694900699595,1946,0,0,0.3237827668523379,0,49799949.0720995
LOT-00629,806,1,29,0,0.3010009892127765,0,0.11302549525612823,0.03262634152847035,0.0027328706427486305,0.2756776465316774,132,6,2477,12.012277011521391,2614,0,0,0.09440719229380626,0,39879878.41209959
LOT-00778,4257,0,13,0,0.16714807760253275,0,0.3152657377876512,0.05120303918914477,0.08946138850017085,0.2845460872142404,0,8,387,3.435049157081317,2232,0,0,0.09434175267633328,0,7834304.832520041
LOT-00507,4872,1,7,1,0.31322894958787945,0,0.2590070257413029,0.06611000894485201,-0.07665738599883688,0.2671849953487198,0,15,2957,1.7624553984728906,2058,0,1,0.30929040457995494,0,8454113.418584287
LOT-00343,4280,0,12,0,0.24183356964351047,0,0.2713395067740658,0.12794062092058156,-0.05417900464813575,0.2487867046094913,0,5,4624,15.700084009062266,2088,0,0,0.248627969990445,0,1971314.1577718223
LOT-00486,276,0,24,0,0.3410880854948037,0,0.3315795174853154,0.09795283348675517,-0.03930350734465549,0.1921701722135298,192,4,1701,7.186622363608269,2141,0,0,0.06676265197290426,0,13748995.580229627
LOT-00712,1972,1,22,0,0.382742685997509,0,0.12054572593889243,0.1426339384485044,0.0015741526271232098,0.12424476946609486,0,12,1425,11.298279328011695,1577,2,0,0.2921372853707846,0,14821431.860351196
LOT-00134,2636,0,28,0,0.12527429794627917,0,0.2941214762782801,0.11177848692297741,-0.008385999239350322,0.07321780733259341,84,10,3791,12.533877622712737,2534,1,1,0.1057261097878297,0,31059452.627153035
LOT-00704,4885,0,9,0,0.0038580975625130964,0,0.10313216531288988,0.028444692045605152,0.12095105753910448,0.1364539231960761,0,4,4139,13.17355396343713,1535,2,0,0.23376955491746604,0,12526570.850487977
LOT-00312,2667,0,20,0,0.2230841613877982,0,0.33508941923384633,0.10153491502585163,-0.06474765318646242,0.21207960837123238,0,14,4786,10.889503997241023,2081,2,0,0.13292797517717408,0,25244437.9277264
LOT-00723,2332,1,10,0,0.18065990814214195,1,0.15034572227844392,0.06251755086131883,0.08101035721838798,0.26056344709350576,179,15,2041,4.919392690694552,350,1,0,0.272844022362866,0,30577116.375310507
LOT-00630,2585,0,29,0,0.22705597172348077,0,0.3140511781815837,0.0932601263162058,0.042585452749756364,0.17594494126224133,0,7,1418,4.210733590556787,1377,1,0,0.2410286990432099,0,1784054.1037959298
LOT-00001,1343,0,28,1,0.034775533051766463,1,0.27246514992794985,0.05183594099445191,-0.09046519615546493,0.03747809594463698,0,13,4962,5.178496537702998,2841,2,1,0.116132186612209,0,6010887.8742011795
LOT-00317,2220,0,17,0,0.23178681201459944,0,0.26900532639349334,0.11570325168548377,0.17412641623698352,0.359300717726581,0,10,693,19.838559815340293,2245,0,1,0.20933651788753305,0,14318958.477809584
LOT-00707,2630,1,23,0,0.08730329104221851,0,0.09872707291245753,0.10258860020850041,0.14734057116082097,0.2941772617124638,0,15,2426,6.706809039819958,840,0,0,0.06883489301932537,0,49603030.43404161
LOT-00548,3427,0,27,0,0.15060909379290047,1,0.28548828161345624,0.10559771283999744,0.08175253940888899,0.07214981489193124,0,15,1425,14.408721052076052,2591,2,0,0.22534796733589846,0,7431945.203079555
LOT-00873,1143,0,19,0,0.253316274735128,0,0.22804548926621354,0.03208079940923031,-0.06533212168385323,0.0629618201198554,165,4,4187,15.424207312713428,751,0,0,0.2317511940852781,0,10915646.668488454
LOT-00533,2154,0,17,0,0.06665818151040197,0,0.2366355049835704,0.1160817975527953,0.16996076655808764,0.056733462101945346,51,11,3870,7.680001772085553,907,1,0,0.10121753367603481,0,45435230.81148659
LOT-00478,1008,0,24,1,0.1371591875001085,1,0.10787825220374772,0.07795007415350588,0.1968933845184476,0.08079964677559599,0,13,1412,5.046574460245163,2434,2,0,0.3174759958917096,0,40961753.01020192
LOT-00405,992,0,22,0,0.3232236296654449,0,0.14876739005179523,0.028169736201907013,0.15215227510871623,0.09886142643642618,0,6,3156,16.90157398214197,1546,2,0,0.33306427316273185,0,10245402.475013118
LOT-00173,3953,0,29,1,0.23503043509293198,1,0.14783804161092082,0.055906106587942414,-0.06624434721221986,0.05985692783653658,0,11,1230,11.909649550330467,593,1,0,0.3133680688088164,0,20169072.220673278
LOT-00126,3312,0,21,0,0.1722464883788689,0,0.33464703871836954,0.0631882379905115,-0.009869414596262976,0.24128450735592522,99,5,2938,4.786289519404102,1811,1,0,0.27046230963235596,0,15580570.78968722
LOT-00395,422,0,16,0,0.03949768638623197,0,0.23434262863052635,0.06228779050401985,0.02384684359955272,0.12968711631874527,0,13,789,5.2473499732689906,2625,2,0,0.19789383227069957,0,8874956.875415364
LOT-00421,2905,1,19,0,0.3794770699460392,0,0.059662698035264444,0.03808751568183199,0.060347174226717315,0.07533547125690476,0,3,4063,13.321561158096493,1427,0,0,0.08129395322848601,0,28595082.662069883
LOT-00553,2574,0,19,0,0.027181127287276174,0,0.212161406869262,0.022930522182008306,0.19043444533959555,0.02991084913737714,0,6,4606,18.73846742367801,2228,1,1,0.23559347478296205,0,3048210.9358439883
LOT-00904,11,1,2,0,0.8798481540139274,0,0.01951728458841989,0.001894914637711202,0.3038391651554097,0.30990927992498096,0,2,488,1.7683922720183736,106,7,0,0.9885099011074421,1,28612522.587366477
LOT-00091,690,0,21,0,0.1937004520429437,0,0.17182775802336753,0.07896073728417227,0.002057770505533213,0.05746747646505384,0,15,3631,3.9191738037191497,1697,2,0,0.14573476592094717,0,40463791.06422548
LOT-00940,410,0,6,1,0.7953758473698838,1,0.01992911744883223,0.0011392575272405547,0.7605686701141195,0.6191174504391961,0,1,106,0.3841245348789032,5,7,1,0.618973136934186,1,99024011.51646703
LOT-00182,1699,0,27,0,0.08890140460516034,0,0.26755599113183587,0.09267411529406434,0.12326297880284245,0.12283410853288342,0,5,2499,12.333057861327719,2079,0,1,0.06610308632193511,0,37175485.13265897
LOT-00275,3559,1,9,1,0.2400408417182357,0,0.22665869815529277,0.08184255867441001,0.16465035948308174,0.11124517506291279,0,10,765,4.919539766332053,405,2,0,0.06101631554672361,0,12274978.5239641
LOT-00896,1509,0,25,0,0.33020792195295146,1,0.15140537344413177,0.07017157739776492,-0.01743483049582023,0.2186847601087621,0,3,2543,11.390508408862464,2361,2,0,0.23422407293562875,0,8070988.142946664
LOT-00070,939,1,21,1,0.2217265485353216,0,0.07301930035203649,0.1323525044102811,0.034920111095271905,0.3239263670791885,0,8,4261,10.775295084647311,433,1,0,0.2932900433967862,0,41668983.267324515
LOT-00292,3736,1,27,0,0.2847094606840301,1,0.1346627739049784,0.024054016475240518,0.014469513524748484,0.21804751518731136,92,8,1504,4.982196504438662,1755,1,1,0.09628018726811752,0,5930066.687105358
LOT-00132,2099,1,27,0,0.07455477011346479,1,0.21795468574695892,0.14460014082541345,0.01867471343843402,0.2949553478184549,98,11,3883,8.693461936580581,1059,0,0,0.2756976486081475,0,8426717.705160286
LOT-00301,3853,0,14,0,0.10075844285809854,0,0.07930962784274875,0.03350794702108906,-0.0928898581428888,0.03677651303077312,0,4,1362,14.59938945784579,671,0,0,0.1627875320383786,0,1092089.8456634101
LOT-00425,1634,1,14,0,0.3599858481220499,1,0.1673271103494484,0.12704584870709493,0.03734844561963899,0.3643332381817104,0,14,3588,14.424928002023817,358,0,0,0.13213288310741444,0,39721165.8673265
LOT-00327,1404,1,17,0,0.2926562085121311,0,0.276248496727697,0.14922854568499763,-0.058173011963050816,0.220383996119726,0,7,3655,12.92415686366128,1082,1,0,0.07774433939091817,0,48495475.081566505
LOT-00145,1345,0,15,0,0.09926681087433287,0,0.15546069211493888,0.07582053639654425,0.133690895753978,0.2761904300058615,0,12,4606,12.728147088931257,952,2,1,0.13866261537262,0,36635452.87035092
LOT-00424,3851,0,19,1,0.3230263329948191,0,0.1105108186768963,0.14884106471054223,0.17309076168215817,0.3516957565872628,165,13,685,15.139878151457008,1359,2,1,0.15403455205332459,0,23218343.65006036
LOT-00581,1993,0,16,0,0.38774485721341645,0,0.2130239944479444,0.05840423861555248,-0.025781122604567885,0.16994611357396594,93,9,2977,13.721337904039183,1603,2,1,0.26144564031375467,0,30093184.315993108
LOT-00136,877,0,14,0,0.013078034743228308,0,0.3019675406303668,0.08353093655215914,0.061282585461445854,0.06728359097462948,165,10,4868,10.949910633969331,2525,0,0,0.2825339083591986,0,21073706.54606854
LOT-00451,1234,0,10,0,0.003675408775487332,1,0.28925544175349654,0.14141027147735274,-0.005222132478578126,0.3264591841187772,0,8,4459,14.079647059977157,783,2,0,0.09376120957820101,0,38678404.66699511
LOT-00165,4848,0,12,1,0.12728676474403802,0,0.16748042818328057,0.14925680697119198,0.09189403183508721,0.04164409320559437,0,14,3077,15.288851569886676,1154,1,0,0.10036622502547524,0,47460558.91257019
LOT-00029,1311,1,12,0,0.10406252556772189,0,0.05813061390209373,0.10355745424121365,-0.036501914736555535,0.1307383219525234,0,12,3818,6.167023337974041,515,1,0,0.2747072783248552,0,28437403.159726318
LOT-00774,2524,0,19,0,0.26600343037488017,1,0.07883605695459733,0.09884286641398778,0.14308123689705535,0.14350076899440461,0,15,2770,13.589554198493527,1822,1,0,0.28827725198402704,0,35147164.97426575
LOT-00194,3352,0,24,1,0.02182644609107034,0,0.1537248462372511,0.10791842388646736,0.05167027156541998,0.18771557465753302,0,14,978,15.401455019380801,1493,0,0,0.34104351463502003,0,12804561.245110027
LOT-00389,4534,0,29,0,0.18217294953273405,0,0.08881555639512492,0.11158820902343178,0.12394889181145957,0.37762782442279663,0,10,3712,3.541219016432976,1693,2,0,0.06208464247609116,0,35701953.09934604
LOT-00853,4566,0,30,0,0.07115943108187271,0,0.2541588468462164,0.0626244867165255,0.016722959654806552,0.3874511974318137,91,7,2180,17.56418452300174,1090,1,0,0.0806662169625319,0,4440543.922642082
